"business_id","Score","date","type"
58610,"100","20120830","routine"
58610,"96","20120524","routine"
58610,"93","20110510","routine"
58610,"98","20101207","routine"
58610,"89","20100603","routine"
58611,"89","20121105","routine"
58611,"98","20120301","routine"
58611,"93","20110815","routine"
58611,"90","20110209","routine"
58611,"90","20100716","routine"
58612,"100","20120620","routine"
58612,"82","20110316","routine"
58628,"90","20121203","routine"
58628,"84","20111025","routine"
58628,"100","20110310","routine"
58628,"92","20101118","routine"
58629,"100","20120125","routine"
58629,"100","20110317","routine"
58629,"100","20100915","routine"
58629,"100","20100617","routine"
58637,"90","20130422","routine"
58637,"85","20110926","routine"
58659,"98","20120523","routine"
58659,"91","20110919","routine"
58659,"96","20110301","routine"
58659,"98","20100825","routine"
58673,"70","20120321","routine"
58673,"79","20110609","routine"
58673,"86","20101220","routine"
58699,"87","20120727","routine"
58699,"96","20120111","routine"
58699,"83","20110726","routine"
58699,"77","20110308","routine"
58699,"81","20100816","routine"
58701,"100","20130319","routine"
58701,"100","20120529","routine"
58701,"100","20110627","routine"
58710,"73","20121031","routine"
58710,"94","20111208","routine"
58710,"85","20101214","routine"
58712,"63","20121016","routine"
58712,"75","20110705","routine"
58712,"88","20100720","routine"
58718,"94","20120910","routine"
58718,"94","20120227","routine"
58718,"90","20110817","routine"
58718,"90","20110203","routine"
58718,"94","20100602","routine"
58735,"80","20130206","routine"
58735,"84","20120726","routine"
58735,"80","20120131","routine"
58735,"90","20110707","routine"
58735,"87","20110112","routine"
58735,"90","20100715","routine"
58745,"93","20121016","routine"
58745,"87","20120222","routine"
58745,"83","20110601","routine"
58750,"100","20110906","routine"
58750,"94","20101115","routine"
58781,"100","20130215","routine"
58781,"98","20120717","routine"
58781,"100","20111220","routine"
58781,"98","20110502","routine"
58781,"100","20101103","routine"
58796,"86","20130404","routine"
58796,"88","20120928","routine"
58796,"87","20111122","routine"
58796,"89","20110427","routine"
58796,"79","20100617","routine"
58803,"98","20110406","routine"
58840,"87","20120427","routine"
58840,"96","20111007","routine"
58840,"98","20110308","routine"
58850,"94","20130220","routine"
58850,"94","20120730","routine"
58850,"94","20120202","routine"
58850,"96","20110801","routine"
58850,"96","20110223","routine"
58850,"96","20100920","routine"
58861,"93","20120817","routine"
58861,"100","20120124","routine"
58861,"96","20110714","routine"
58861,"100","20110125","routine"
58861,"100","20100614","routine"
58879,"91","20121023","routine"
58879,"98","20120106","routine"
58879,"91","20110512","routine"
58879,"90","20101029","routine"
58913,"90","20110322","routine"
58913,"75","20100803","routine"
58922,"88","20130109","routine"
58922,"72","20120326","routine"
58922,"86","20110908","routine"
58922,"72","20110523","routine"
58922,"87","20100809","routine"
58945,"90","20120928","routine"
58945,"94","20120124","routine"
58945,"96","20110708","routine"
58945,"96","20101201","routine"
59002,"83","20120221","routine"
59002,"73","20110405","routine"
59009,"96","20121220","routine"
59009,"96","20120529","routine"
59009,"100","20111026","routine"
59009,"94","20110426","routine"
59009,"87","20101222","routine"
59016,"93","20121011","routine"
59019,"92","20130301","routine"
59019,"100","20120427","routine"
59019,"96","20110927","routine"
59019,"87","20110317","routine"
59021,"96","20121130","routine"
59021,"100","20120515","routine"
59021,"100","20111222","routine"
59021,"100","20110628","routine"
59021,"100","20110114","routine"
59023,"83","20130102","routine"
59023,"90","20120222","routine"
59023,"89","20110125","routine"
59025,"98","20120829","routine"
59025,"98","20120126","routine"
59025,"96","20110726","routine"
59025,"96","20101123","routine"
59040,"92","20130221","routine"
59040,"90","20120606","routine"
59040,"94","20110902","routine"
59040,"88","20110104","routine"
59041,"90","20130417","routine"
59041,"96","20120308","routine"
59041,"100","20110907","routine"
59041,"100","20110217","routine"
59041,"98","20100622","routine"
59044,"88","20130311","routine"
59044,"76","20120724","routine"
59044,"76","20120302","routine"
59044,"86","20110913","routine"
59044,"90","20100521","routine"
59061,"94","20100722","routine"
59065,"100","20130109","routine"
59065,"100","20120411","routine"
59065,"100","20111004","routine"
59065,"100","20110404","routine"
59065,"100","20101110","routine"
59066,"98","20130220","routine"
59066,"94","20120809","routine"
59066,"94","20120301","routine"
59066,"100","20110519","routine"
59066,"96","20101202","routine"
59066,"93","20100528","routine"
59082,"92","20130212","routine"
59082,"92","20120725","routine"
59082,"92","20120118","routine"
59082,"96","20110728","routine"
59082,"88","20110309","routine"
59082,"78","20101019","routine"
59124,"100","20130117","routine"
59124,"98","20120627","routine"
59124,"96","20111115","routine"
59124,"98","20110504","routine"
59124,"98","20101110","routine"
59141,"98","20130109","routine"
59141,"98","20120601","routine"
59141,"93","20120229","routine"
59141,"93","20110413","routine"
59141,"87","20101109","routine"
59153,"94","20130211","routine"
59153,"100","20101130","routine"
59154,"94","20130109","routine"
59154,"92","20120229","routine"
59154,"90","20111101","routine"
59154,"92","20110222","routine"
59154,"96","20100617","routine"
59178,"70","20130501","routine"
59178,"67","20121011","routine"
59178,"86","20120215","routine"
59178,"84","20110726","routine"
59178,"88","20110119","routine"
59179,"100","20121213","routine"
59179,"98","20120531","routine"
59179,"94","20111018","routine"
59179,"90","20110511","routine"
59179,"98","20110104","routine"
59201,"100","20130131","routine"
59201,"100","20111201","routine"
59201,"100","20110609","routine"
59201,"100","20100715","routine"
59215,"96","20130124","routine"
59215,"98","20120706","routine"
59215,"96","20111104","routine"
59215,"93","20110531","routine"
59215,"88","20101207","routine"
59242,"100","20130227","routine"
59242,"100","20120917","routine"
59242,"100","20120309","routine"
59242,"100","20110727","routine"
59242,"100","20110308","routine"
59242,"100","20100930","routine"
59250,"78","20130107","routine"
59250,"90","20120620","routine"
59250,"84","20111027","routine"
59250,"78","20110405","routine"
59250,"78","20101118","routine"
59251,"92","20120601","routine"
59251,"96","20111025","routine"
59251,"90","20110406","routine"
59251,"100","20101122","routine"
59252,"100","20121018","routine"
59252,"98","20120126","routine"
59252,"100","20110725","routine"
59252,"100","20101129","routine"
59271,"85","20121025","routine"
59271,"88","20120426","routine"
59271,"90","20111026","routine"
59271,"77","20110602","routine"
59271,"70","20110107","routine"
59289,"86","20130304","routine"
59289,"92","20120316","routine"
59289,"90","20110418","routine"
59316,"98","20130116","routine"
59316,"85","20120522","routine"
59316,"92","20110901","routine"
59316,"100","20110222","routine"
59316,"100","20100524","routine"
59328,"94","20120925","routine"
59328,"96","20120306","routine"
59328,"91","20110819","routine"
59328,"94","20110131","routine"
59331,"98","20130208","routine"
59331,"86","20120709","routine"
59331,"92","20110928","routine"
59331,"87","20110225","routine"
59338,"74","20130507","routine"
59338,"81","20120509","routine"
59338,"77","20110609","routine"
59372,"100","20130128","routine"
59372,"100","20120927","routine"
59372,"96","20120321","routine"
59372,"100","20111013","routine"
59372,"100","20100803","routine"
59374,"79","20130501","routine"
59374,"82","20121003","routine"
59374,"80","20111103","routine"
59374,"80","20110516","routine"
59386,"96","20121024","routine"
59386,"94","20120228","routine"
59386,"92","20110809","routine"
59386,"96","20110103","routine"
59396,"90","20120725","routine"
59396,"92","20111121","routine"
59396,"74","20110105","routine"
59396,"67","20100722","routine"
59397,"90","20120926","routine"
59397,"86","20120327","routine"
59397,"90","20110531","routine"
59397,"76","20110119","routine"
59397,"100","20100526","routine"
59407,"82","20130122","routine"
59407,"92","20120717","routine"
59407,"78","20120202","routine"
59407,"90","20110727","routine"
59407,"90","20110315","routine"
59407,"83","20100930","routine"
59422,"96","20121113","routine"
59422,"96","20120322","routine"
59422,"94","20110811","routine"
59422,"98","20110120","routine"
59464,"100","20130317","routine"
59464,"100","20120617","routine"
59464,"100","20100829","routine"
59484,"86","20120913","routine"
59484,"89","20111102","routine"
59484,"96","20110125","routine"
59515,"84","20130313","routine"
59515,"79","20120321","routine"
59515,"75","20110406","routine"
59515,"54","20101012","routine"
59516,"86","20121114","routine"
59516,"92","20120531","routine"
59516,"98","20110518","routine"
59516,"88","20100714","routine"
59517,"92","20121106","routine"
59517,"94","20120103","routine"
59517,"90","20110323","routine"
59517,"96","20100601","routine"
59518,"100","20120522","routine"
59518,"100","20110816","routine"
59518,"100","20110120","routine"
59520,"100","20130201","routine"
59520,"96","20121003","routine"
59520,"90","20120203","routine"
59520,"87","20110727","routine"
59520,"91","20110307","routine"
59520,"86","20100920","routine"
59543,"94","20130122","routine"
59543,"86","20120504","routine"
59543,"89","20111027","routine"
59543,"92","20110415","routine"
59543,"94","20100526","routine"
59552,"84","20121109","routine"
59552,"90","20111221","routine"
59552,"83","20110517","routine"
59552,"88","20101115","routine"
59553,"94","20130311","routine"
59553,"79","20120724","routine"
59553,"88","20120109","routine"
59553,"100","20110601","routine"
59553,"96","20100519","routine"
59574,"79","20130409","routine"
59574,"80","20120516","routine"
59574,"83","20111021","routine"
59574,"88","20110428","routine"
59574,"71","20100805","routine"
59577,"87","20130320","routine"
59577,"71","20120904","routine"
59577,"88","20120227","routine"
59577,"74","20110621","routine"
59577,"90","20101209","routine"
59577,"87","20100615","routine"
59599,"88","20121227","routine"
59599,"89","20120530","routine"
59599,"90","20111114","routine"
59599,"100","20110511","routine"
59599,"83","20101119","routine"
59608,"100","20120613","routine"
59608,"100","20110706","routine"
59608,"100","20100630","routine"
59621,"87","20130108","routine"
59621,"96","20120607","routine"
59621,"100","20110513","routine"
59621,"96","20101206","routine"
59621,"96","20100608","routine"
59637,"100","20130116","routine"
59637,"89","20120619","routine"
59637,"100","20110802","routine"
59637,"94","20100910","routine"
59638,"100","20120802","routine"
59638,"91","20120118","routine"
59638,"93","20110817","routine"
59638,"94","20100806","routine"
59651,"96","20120807","routine"
59651,"90","20120105","routine"
59680,"100","20120613","routine"
59680,"100","20110706","routine"
59680,"100","20100630","routine"
59681,"100","20120613","routine"
59681,"100","20110706","routine"
59681,"100","20100630","routine"
59691,"90","20130212","routine"
59691,"92","20120517","routine"
59691,"77","20111209","routine"
59691,"100","20110622","routine"
59691,"94","20100625","routine"
59717,"100","20120614","routine"
59717,"100","20111116","routine"
59717,"100","20110204","routine"
59717,"100","20100602","routine"
59727,"80","20130122","routine"
59727,"88","20120103","routine"
59727,"90","20110520","routine"
59727,"74","20101221","routine"
59744,"96","20130124","routine"
59744,"100","20120430","routine"
59744,"100","20111012","routine"
59744,"94","20110209","routine"
59744,"94","20100518","routine"
59745,"91","20120501","routine"
59745,"86","20111014","routine"
59745,"80","20110405","routine"
59745,"88","20100730","routine"
59746,"100","20121031","routine"
59746,"98","20120315","routine"
59746,"100","20110915","routine"
59746,"100","20110223","routine"
59746,"100","20100908","routine"
59760,"94","20130311","routine"
59760,"80","20120731","routine"
59760,"81","20120123","routine"
59760,"79","20110920","routine"
59760,"86","20100728","routine"
59761,"90","20130329","routine"
59761,"94","20120516","routine"
59761,"96","20110822","routine"
59761,"90","20110114","routine"
59777,"78","20120313","routine"
59777,"88","20110613","routine"
59826,"84","20130108","routine"
59826,"80","20120607","routine"
59826,"81","20120118","routine"
59826,"81","20110714","routine"
59826,"92","20110121","routine"
59826,"96","20100727","routine"
59828,"80","20110928","routine"
59828,"82","20100929","routine"
59832,"100","20130227","routine"
59832,"100","20120807","routine"
59832,"100","20120131","routine"
59832,"100","20110714","routine"
59833,"96","20130307","routine"
59833,"100","20111101","routine"
59833,"91","20110523","routine"
59833,"100","20101213","routine"
59837,"88","20111122","routine"
59838,"93","20120820","routine"
59838,"100","20120125","routine"
59838,"92","20110914","routine"
59838,"91","20110304","routine"
59838,"87","20101129","routine"
59851,"88","20130211","routine"
59851,"92","20121002","routine"
59851,"100","20120524","routine"
59851,"92","20110425","routine"
59851,"96","20101112","routine"
59851,"92","20100602","routine"
59856,"82","20121115","routine"
59856,"100","20120118","routine"
59856,"74","20120106","routine"
59856,"87","20110323","routine"
59872,"88","20130115","routine"
59872,"88","20111215","routine"
59872,"87","20110505","routine"
59872,"90","20100527","routine"
59896,"94","20130118","routine"
59896,"81","20120523","routine"
59896,"100","20111104","routine"
59896,"84","20111004","routine"
59896,"92","20110211","routine"
59898,"98","20120801","routine"
59898,"100","20120306","routine"
59898,"96","20110805","routine"
59898,"100","20110315","routine"
59898,"100","20100916","routine"
59899,"100","20120927","routine"
59899,"100","20120209","routine"
59899,"100","20110817","routine"
59899,"100","20110210","routine"
59922,"88","20120809","routine"
59922,"94","20111220","routine"
59922,"90","20110302","routine"
59934,"90","20121203","routine"
59934,"94","20120517","routine"
59934,"94","20111114","routine"
59934,"96","20110502","routine"
59935,"100","20130207","routine"
59935,"79","20120801","routine"
59935,"73","20120131","routine"
59935,"82","20110609","routine"
59935,"90","20101102","routine"
59935,"90","20100525","routine"
59945,"96","20120517","routine"
59945,"93","20110310","routine"
59945,"81","20101026","routine"
59949,"87","20121228","routine"
59949,"84","20120417","routine"
59949,"94","20111003","routine"
59949,"96","20110401","routine"
59949,"83","20100923","routine"
59972,"90","20130308","routine"
59972,"92","20120607","routine"
59972,"88","20111209","routine"
59972,"88","20110602","routine"
59972,"86","20110223","routine"
59986,"100","20130201","routine"
59986,"100","20120723","routine"
59986,"100","20120118","routine"
59986,"100","20110711","routine"
59986,"100","20110209","routine"
59986,"100","20100816","routine"
59987,"100","20130201","routine"
59987,"100","20120723","routine"
59987,"100","20110711","routine"
59987,"100","20110209","routine"
59987,"100","20100816","routine"
59988,"96","20121228","routine"
59988,"89","20111215","routine"
59988,"81","20110407","routine"
60026,"98","20130325","routine"
60026,"94","20120910","routine"
60026,"86","20110727","routine"
60029,"98","20121203","routine"
60029,"100","20120515","routine"
60029,"94","20111114","routine"
60029,"100","20110523","routine"
60042,"92","20120912","routine"
60042,"100","20120217","routine"
60042,"98","20110916","routine"
60042,"100","20110302","routine"
60060,"100","20120616","routine"
60060,"92","20101009","routine"
60067,"98","20130422","routine"
60067,"88","20120927","routine"
60067,"100","20120326","routine"
60067,"94","20111003","routine"
60067,"100","20110401","routine"
60085,"100","20120724","routine"
60085,"100","20120112","routine"
60085,"100","20110607","routine"
60085,"100","20101203","routine"
60086,"98","20120831","routine"
60086,"100","20120208","routine"
60086,"92","20110728","routine"
60086,"98","20101203","routine"
60087,"98","20120831","routine"
60087,"98","20120208","routine"
60087,"100","20110728","routine"
60087,"96","20101203","routine"
60088,"93","20120831","routine"
60088,"89","20120208","routine"
60088,"77","20110728","routine"
60088,"93","20101208","followup"
60088,"93","20101203","routine"
60094,"87","20121128","routine"
60094,"96","20120402","routine"
60094,"88","20110914","routine"
60094,"79","20110315","routine"
60094,"83","20100810","routine"
60114,"96","20130430","routine"
60114,"94","20121016","routine"
60114,"96","20120424","routine"
60114,"98","20111102","routine"
60114,"98","20110608","routine"
60114,"100","20101217","routine"
60114,"96","20100823","routine"
60115,"71","20130125","routine"
60115,"82","20120412","routine"
60115,"92","20110721","routine"
60115,"83","20110127","routine"
60115,"71","20100923","routine"
60123,"100","20130419","routine"
60123,"96","20120110","routine"
60123,"93","20111214","routine"
60123,"89","20110303","routine"
60186,"100","20130210","routine"
60186,"100","20100822","routine"
60208,"86","20130111","routine"
60208,"96","20120217","routine"
60208,"90","20110412","routine"
60210,"100","20121030","routine"
60210,"94","20120322","routine"
60210,"94","20110921","routine"
60210,"90","20110407","routine"
60210,"81","20100716","routine"
60210,"92","20100519","routine"
60230,"92","20130415","routine"
60230,"100","20120627","routine"
60230,"100","20111114","routine"
60230,"100","20110803","routine"
60230,"100","20110120","routine"
60240,"100","20130210","routine"
60240,"100","20100822","routine"
60241,"100","20130210","routine"
60241,"100","20100822","routine"
60254,"94","20130325","routine"
60254,"98","20120418","routine"
60254,"94","20110921","routine"
60254,"89","20110301","routine"
60254,"86","20101116","routine"
60256,"98","20121116","routine"
60256,"90","20120213","routine"
60256,"88","20110829","routine"
60256,"87","20110429","routine"
60256,"90","20101013","routine"
60290,"96","20121207","routine"
60290,"98","20120521","routine"
60290,"94","20111116","routine"
60290,"100","20110413","routine"
60290,"96","20100922","routine"
60292,"98","20130314","routine"
60292,"96","20120126","routine"
60292,"96","20110519","routine"
60300,"87","20130110","routine"
60300,"94","20120227","routine"
60300,"82","20110519","routine"
60318,"96","20130307","routine"
60318,"94","20120625","routine"
60318,"96","20111101","routine"
60318,"90","20110208","routine"
60331,"98","20121126","routine"
60331,"85","20120423","routine"
60331,"83","20111006","routine"
60331,"79","20110627","routine"
60331,"90","20101027","routine"
60334,"94","20130513","routine"
60334,"93","20120911","routine"
60334,"98","20120104","routine"
60334,"96","20110406","routine"
60334,"90","20100901","routine"
60345,"92","20130410","routine"
60345,"90","20120917","routine"
60345,"86","20110927","routine"
60345,"90","20110314","routine"
60345,"88","20100609","routine"
60346,"90","20121231","routine"
60346,"94","20120120","routine"
60346,"100","20110509","routine"
60346,"94","20100923","routine"
60349,"89","20130128","routine"
60349,"89","20120327","routine"
60349,"91","20110531","routine"
60349,"76","20100921","routine"
60354,"94","20130211","routine"
60354,"94","20120131","routine"
60354,"90","20110725","routine"
60354,"94","20110208","routine"
60355,"85","20130418","routine"
60355,"98","20120516","routine"
60355,"94","20111115","routine"
60355,"96","20110418","routine"
60355,"94","20100722","routine"
60365,"92","20130424","routine"
60365,"94","20120917","routine"
60365,"96","20120312","routine"
60365,"87","20110815","routine"
60365,"89","20110223","routine"
60365,"90","20100723","routine"
60380,"100","20130124","routine"
60380,"100","20120620","routine"
60380,"93","20111130","routine"
60380,"87","20110207","routine"
60400,"100","20121207","routine"
60400,"96","20120517","routine"
60400,"83","20111214","routine"
60400,"96","20101021","routine"
60407,"100","20120616","routine"
60407,"98","20101009","routine"
60425,"98","20120609","routine"
60425,"96","20110203","routine"
60445,"94","20121214","routine"
60445,"96","20120418","routine"
60445,"91","20110922","routine"
60445,"94","20110316","routine"
60445,"85","20100802","routine"
60464,"82","20130215","routine"
60464,"86","20120208","routine"
60464,"72","20110614","routine"
60464,"90","20101217","routine"
60467,"100","20130128","routine"
60467,"93","20120927","routine"
60467,"98","20120321","routine"
60467,"100","20111013","routine"
60467,"96","20100823","routine"
60469,"94","20130227","routine"
60469,"92","20120418","routine"
60469,"92","20111005","routine"
60469,"92","20110304","routine"
60469,"90","20100528","routine"
60472,"86","20120928","routine"
60472,"90","20120229","routine"
60472,"71","20110816","routine"
60472,"74","20110104","routine"
60472,"98","20100519","routine"
60473,"96","20121211","routine"
60473,"92","20120521","routine"
60473,"96","20111101","routine"
60473,"89","20110525","routine"
60473,"90","20101202","routine"
60473,"96","20100827","routine"
60475,"90","20130308","routine"
60475,"96","20110920","routine"
60475,"94","20110128","routine"
60484,"74","20130314","routine"
60484,"84","20111103","routine"
60484,"94","20110419","routine"
60484,"96","20101105","routine"
60486,"96","20130327","routine"
60486,"100","20120830","routine"
60486,"100","20120222","routine"
60486,"100","20110518","routine"
60486,"100","20101014","routine"
60486,"100","20100604","routine"
60518,"93","20130415","routine"
60518,"96","20120817","routine"
60518,"86","20120213","routine"
60518,"90","20110715","routine"
60518,"85","20110218","routine"
60518,"92","20100805","routine"
60535,"86","20110728","routine"
60535,"92","20101116","routine"
60544,"92","20130123","routine"
60544,"100","20120131","routine"
60547,"96","20130318","routine"
60547,"98","20120127","routine"
60547,"100","20111220","routine"
60547,"100","20100531","routine"
60548,"100","20130318","routine"
60548,"100","20120523","routine"
60549,"94","20120619","routine"
60549,"96","20100531","routine"
60550,"100","20120523","routine"
60550,"91","20111220","routine"
60551,"100","20120709","routine"
60551,"100","20101210","routine"
60554,"100","20121029","routine"
60554,"100","20120410","routine"
60554,"100","20110921","routine"
60554,"100","20110318","routine"
60554,"100","20101122","routine"
60555,"94","20130318","routine"
60555,"96","20120913","routine"
60555,"100","20120326","routine"
60555,"92","20110830","routine"
60555,"89","20101203","routine"
60561,"94","20130211","routine"
60561,"90","20120629","routine"
60561,"92","20111215","routine"
60561,"90","20110524","routine"
60561,"90","20100802","routine"
60589,"100","20120830","routine"
60589,"100","20120626","routine"
60589,"96","20111216","routine"
60589,"98","20110505","routine"
60589,"93","20101102","routine"
60590,"100","20120609","routine"
60598,"100","20120617","routine"
60598,"100","20101003","routine"
60602,"71","20121002","routine"
60602,"86","20120321","routine"
60602,"79","20111026","routine"
60602,"89","20110325","routine"
60602,"88","20110224","routine"
60602,"86","20100617","routine"
60612,"100","20130115","routine"
60612,"94","20120725","routine"
60612,"100","20120113","routine"
60612,"98","20110701","routine"
60612,"91","20110329","routine"
60612,"94","20100802","routine"
60616,"92","20130404","routine"
60625,"100","20130510","routine"
60625,"100","20121113","routine"
60625,"100","20120430","routine"
60625,"96","20110712","routine"
60625,"94","20110121","routine"
60625,"96","20100727","routine"
60628,"93","20130116","routine"
60628,"100","20120522","routine"
60628,"100","20111031","routine"
60628,"96","20110512","routine"
60628,"100","20100809","routine"
60631,"100","20120613","routine"
60631,"100","20110706","routine"
60631,"100","20100630","routine"
60632,"100","20130210","routine"
60632,"100","20100822","routine"
60633,"100","20130131","routine"
60633,"100","20111201","routine"
60633,"100","20110609","routine"
60633,"100","20100715","routine"
60644,"100","20130314","routine"
60644,"100","20120621","routine"
60644,"100","20111208","routine"
60644,"98","20110609","routine"
60644,"98","20101112","routine"
60649,"98","20121217","routine"
60649,"100","20120628","routine"
60649,"100","20111205","routine"
60649,"100","20110602","routine"
60649,"98","20101202","routine"
60656,"100","20120617","routine"
60656,"100","20101003","routine"
60657,"100","20120613","routine"
60657,"100","20110706","routine"
60657,"100","20100630","routine"
60658,"100","20120602","routine"
60658,"100","20100731","routine"
60662,"92","20130114","routine"
60662,"90","20120706","routine"
60662,"89","20120127","routine"
60662,"81","20110719","routine"
60662,"88","20110203","routine"
60697,"94","20130424","routine"
60697,"91","20120802","routine"
60697,"92","20120322","routine"
60697,"98","20120131","routine"
60697,"92","20110823","routine"
60697,"90","20110415","routine"
60697,"92","20101007","routine"
60710,"71","20121011","routine"
60710,"71","20120216","routine"
60710,"70","20110405","routine"
60711,"94","20120306","routine"
60711,"92","20100913","routine"
60712,"100","20120617","routine"
60713,"89","20121214","routine"
60713,"98","20120424","routine"
60713,"100","20110805","routine"
60737,"94","20120605","routine"
60737,"100","20111214","routine"
60737,"100","20110513","routine"
60737,"98","20100622","routine"
60744,"93","20130115","routine"
60744,"91","20120719","routine"
60744,"74","20120301","routine"
60744,"89","20110921","routine"
60744,"89","20110105","routine"
60744,"80","20100517","routine"
60754,"77","20130501","routine"
60754,"100","20120507","routine"
60754,"100","20111027","routine"
60754,"100","20110426","routine"
60754,"96","20101027","routine"
60755,"69","20130213","routine"
60755,"88","20111214","routine"
60755,"90","20110523","routine"
60755,"92","20101213","routine"
60755,"76","20100603","routine"
60756,"96","20130326","routine"
60756,"92","20120710","routine"
60756,"98","20120110","routine"
60756,"96","20110606","routine"
60756,"100","20100726","routine"
60786,"96","20130325","routine"
60786,"94","20120815","routine"
60786,"91","20120206","routine"
60786,"94","20110719","routine"
60787,"98","20130103","routine"
60787,"96","20120524","routine"
60787,"92","20110927","routine"
60787,"94","20110201","routine"
60789,"98","20130419","routine"
60789,"100","20121030","routine"
60789,"96","20121029","routine"
60789,"96","20120320","routine"
60789,"100","20110808","routine"
60789,"94","20110804","routine"
60789,"100","20110204","routine"
60823,"98","20121210","routine"
60823,"100","20111212","routine"
60823,"100","20110526","routine"
60823,"98","20110121","routine"
60824,"88","20121206","routine"
60824,"100","20111212","routine"
60824,"100","20110526","routine"
60824,"96","20110121","routine"
60825,"96","20121210","routine"
60825,"100","20111212","routine"
60825,"98","20110526","routine"
60825,"100","20110121","routine"
60828,"94","20121210","routine"
60828,"100","20120302","routine"
60828,"96","20110803","routine"
60828,"90","20101117","routine"
60833,"96","20120928","routine"
60833,"96","20120302","routine"
60833,"98","20110513","routine"
60833,"98","20101216","routine"
60855,"80","20130403","routine"
60855,"100","20120326","routine"
60855,"100","20110818","routine"
60855,"100","20110301","routine"
60855,"92","20100615","routine"
60867,"88","20130221","routine"
60867,"92","20120329","routine"
60867,"86","20110811","routine"
60867,"78","20101213","routine"
60898,"94","20130503","routine"
60898,"83","20120809","routine"
60898,"98","20120307","routine"
60898,"93","20110907","routine"
60898,"96","20110718","routine"
60898,"87","20110317","routine"
60898,"84","20101027","routine"
60909,"82","20121204","routine"
60909,"98","20120509","routine"
60909,"100","20111207","routine"
60909,"100","20110607","routine"
60909,"98","20101130","routine"
60933,"85","20130226","routine"
60933,"85","20120228","routine"
60933,"88","20110609","routine"
60933,"84","20101129","routine"
60936,"92","20130426","routine"
60936,"98","20120831","routine"
60936,"100","20120308","routine"
60936,"100","20110824","routine"
60936,"96","20110330","routine"
60936,"96","20100910","routine"
60942,"100","20120620","routine"
60942,"94","20110930","routine"
60942,"100","20110315","routine"
60942,"100","20101026","routine"
60963,"90","20120529","routine"
60963,"92","20111116","routine"
60963,"80","20110531","routine"
60963,"90","20100819","routine"
60978,"100","20120616","routine"
60978,"92","20101009","routine"
60984,"96","20121210","routine"
60984,"100","20111212","routine"
60984,"100","20110526","routine"
60984,"100","20110121","routine"
60985,"75","20130422","routine"
60985,"92","20120907","routine"
60985,"88","20120229","routine"
60985,"87","20110809","routine"
61001,"100","20130212","routine"
61001,"100","20120801","routine"
61001,"100","20111221","routine"
61001,"96","20110524","routine"
61001,"96","20101022","routine"
61009,"66","20121030","routine"
61009,"81","20111021","routine"
61009,"68","20110412","routine"
61009,"78","20100707","routine"
61010,"98","20130104","routine"
61010,"90","20120613","routine"
61010,"92","20111122","routine"
61010,"83","20110601","routine"
61010,"85","20101122","routine"
61016,"89","20120927","routine"
61016,"96","20111102","routine"
61016,"96","20110510","routine"
61056,"96","20130212","routine"
61056,"98","20120928","routine"
61056,"100","20120214","routine"
61056,"91","20110907","routine"
61056,"91","20110301","routine"
61056,"90","20101129","routine"
61058,"100","20121029","routine"
61058,"100","20120424","routine"
61058,"100","20111018","routine"
61058,"100","20110511","routine"
61058,"100","20110105","routine"
61073,"98","20130422","routine"
61073,"96","20120831","routine"
61073,"94","20120306","routine"
61073,"93","20110914","routine"
61073,"96","20110322","routine"
61073,"96","20101025","routine"
61093,"92","20121116","routine"
61093,"92","20120322","routine"
61093,"94","20110726","routine"
61093,"92","20101122","routine"
61101,"94","20111206","routine"
61109,"98","20130227","routine"
61109,"100","20120227","routine"
61109,"98","20110725","routine"
61109,"100","20110105","routine"
61109,"87","20100608","routine"
61119,"71","20121126","routine"
61119,"81","20120404","routine"
61119,"71","20110916","routine"
61119,"87","20110310","routine"
61119,"71","20101104","routine"
61120,"100","20130210","routine"
61120,"100","20100822","routine"
61122,"100","20111006","routine"
61123,"100","20130131","routine"
61135,"84","20130225","routine"
61135,"69","20110406","routine"
61136,"92","20130115","routine"
61136,"88","20120314","routine"
61136,"100","20110802","routine"
61136,"100","20110307","routine"
61136,"96","20100922","routine"
61161,"77","20121213","routine"
61161,"88","20120611","routine"
61161,"75","20110511","routine"
61161,"92","20101214","routine"
61161,"84","20100614","routine"
61176,"76","20120905","routine"
61176,"68","20111129","routine"
61176,"77","20110420","routine"
61180,"68","20130125","routine"
61180,"92","20120327","routine"
61180,"77","20111025","routine"
61180,"94","20110415","routine"
61180,"82","20110113","routine"
61180,"81","20100728","routine"
61187,"96","20121210","routine"
61187,"100","20120308","routine"
61187,"93","20110826","routine"
61187,"100","20110223","routine"
61188,"71","20120605","routine"
61188,"81","20110706","routine"
61188,"74","20110225","routine"
61206,"98","20120301","routine"
61206,"88","20110321","routine"
61250,"94","20121025","routine"
61250,"100","20120127","routine"
61250,"98","20110719","routine"
61250,"92","20110215","routine"
61251,"93","20121121","routine"
61251,"85","20120215","routine"
61251,"100","20110509","routine"
61251,"91","20101207","routine"
61251,"94","20100603","routine"
61263,"88","20120420","routine"
61263,"79","20110621","routine"
61263,"78","20101215","routine"
61283,"85","20120725","routine"
61283,"73","20120214","routine"
61283,"94","20110420","routine"
61283,"96","20101005","routine"
61284,"90","20120924","routine"
61284,"96","20120416","routine"
61284,"100","20111019","routine"
61284,"100","20110428","routine"
61285,"100","20130405","routine"
61285,"96","20121017","routine"
